,City of Portsmouth,
,Fiscal Year 2014 Adopted Budget,
,Judicial,
,Business Center Index,
Organizational Chart,7 - 2,
Business Center Summary,7 - 3,
Circuit Court Judges,7 - 4,
Circuit Court Clerk,7 - 5,
Magistrate,7 - 6,
General District Court,7 - 7,
Juvenile And Domestic Relations Court,7 - 8,
Juvenile Court Services,7 - 9,
Commonwealth Attorney,7 - 10,
Sheriff,7 - 11,
Fiscal Year 2014,7 - 1,Judicial
,City of Portsmouth,
,Fiscal Year 2014 Adopted Budget,
,Judicial,
Business Center Organizational Chart,Business Center Organizational Chart,
Total Permanent Positions,,
Positions =,253,
,Circuit Court Judges,
,Positions =,8
,Circuit Court Clerk,
,Positions =,24
,Commonwealth Attorney,
,Positions =,32
,Sheriff,
,Positions =,189
Fiscal Year 2014,7 - 2,Judicial
,City of Portsmouth,City of Portsmouth,,,
* To reach out to the Portsmouth citizens through civic leagues and other community outreach programs such as the Victim,* To reach out to the Portsmouth citizens through civic leagues and other community outreach programs such as the Victim,* To reach out to the Portsmouth citizens through civic leagues and other community outreach programs such as the Victim,* To reach out to the Portsmouth citizens through civic leagues and other community outreach programs such as the Victim,* To reach out to the Portsmouth citizens through civic leagues and other community outreach programs such as the Victim,
Witness Program.,,,,,
* To counsel the citizens about the department’s activities and cooperative citizenry efforts to reduce violent crime in their,* To counsel the citizens about the department’s activities and cooperative citizenry efforts to reduce violent crime in their,* To counsel the citizens about the department’s activities and cooperative citizenry efforts to reduce violent crime in their,* To counsel the citizens about the department’s activities and cooperative citizenry efforts to reduce violent crime in their,* To counsel the citizens about the department’s activities and cooperative citizenry efforts to reduce violent crime in their,
community.,,,,,
* To continue to build Federal Authority relationships in an effort to more aggressively fight the City’s ever pervasive drug,* To continue to build Federal Authority relationships in an effort to more aggressively fight the City’s ever pervasive drug,* To continue to build Federal Authority relationships in an effort to more aggressively fight the City’s ever pervasive drug,* To continue to build Federal Authority relationships in an effort to more aggressively fight the City’s ever pervasive drug,* To continue to build Federal Authority relationships in an effort to more aggressively fight the City’s ever pervasive drug,
problem.,,,,,
* Dedication of an attorney to concentrate on the prosecutions of crimes involving gang members,* Dedication of an attorney to concentrate on the prosecutions of crimes involving gang members,* Dedication of an attorney to concentrate on the prosecutions of crimes involving gang members,,,
Outcomes and Accomplishments,,,,,
"Recognizing the direct impact the illegal drug trade has on violent crime and quality of life issues, this office has implemented a","Recognizing the direct impact the illegal drug trade has on violent crime and quality of life issues, this office has implemented a","Recognizing the direct impact the illegal drug trade has on violent crime and quality of life issues, this office has implemented a","Recognizing the direct impact the illegal drug trade has on violent crime and quality of life issues, this office has implemented a","Recognizing the direct impact the illegal drug trade has on violent crime and quality of life issues, this office has implemented a",
specialized illegal drug prosecution unit. Sentences for successful drug trafficking offense now equal or exceed federal,specialized illegal drug prosecution unit. Sentences for successful drug trafficking offense now equal or exceed federal,specialized illegal drug prosecution unit. Sentences for successful drug trafficking offense now equal or exceed federal,specialized illegal drug prosecution unit. Sentences for successful drug trafficking offense now equal or exceed federal,specialized illegal drug prosecution unit. Sentences for successful drug trafficking offense now equal or exceed federal,
sentences for like offenses.,,,,,
Fiscal Year 2014,7 - 10,,,,Judicial
,City of Portsmouth,City of Portsmouth,,,
Fiscal Year 2014 Adopted Budget,Fiscal Year 2014 Adopted Budget,Fiscal Year 2014 Adopted Budget,,,
,Judicial,,,,
,Sheriff,,,,
Business Unit Mission Statement,,,,,
The Sheriff is a constitutional officer elected for a term of four years. The mission of the Portsmouth Sheriff's Office is to serve,The Sheriff is a constitutional officer elected for a term of four years. The mission of the Portsmouth Sheriff's Office is to serve,The Sheriff is a constitutional officer elected for a term of four years. The mission of the Portsmouth Sheriff's Office is to serve,The Sheriff is a constitutional officer elected for a term of four years. The mission of the Portsmouth Sheriff's Office is to serve,The Sheriff is a constitutional officer elected for a term of four years. The mission of the Portsmouth Sheriff's Office is to serve,
"and protect the citizens of Portsmouth with compassion, understanding, unquestionable integrity, total dedication, and genuine","and protect the citizens of Portsmouth with compassion, understanding, unquestionable integrity, total dedication, and genuine","and protect the citizens of Portsmouth with compassion, understanding, unquestionable integrity, total dedication, and genuine","and protect the citizens of Portsmouth with compassion, understanding, unquestionable integrity, total dedication, and genuine","and protect the citizens of Portsmouth with compassion, understanding, unquestionable integrity, total dedication, and genuine",
pride in our community and ourselves.,,,,,
Description of Services Provided,,,,,
The Portsmouth Sheriff's Office provides incarceration of adult offenders utilizing methods that protect public safety. It provides,The Portsmouth Sheriff's Office provides incarceration of adult offenders utilizing methods that protect public safety. It provides,The Portsmouth Sheriff's Office provides incarceration of adult offenders utilizing methods that protect public safety. It provides,The Portsmouth Sheriff's Office provides incarceration of adult offenders utilizing methods that protect public safety. It provides,The Portsmouth Sheriff's Office provides incarceration of adult offenders utilizing methods that protect public safety. It provides,
services and programs for inmates seeking assistance with the intent to reduce recidivism.,services and programs for inmates seeking assistance with the intent to reduce recidivism.,services and programs for inmates seeking assistance with the intent to reduce recidivism.,,,
The Sheriff's Office provides a safe and secure environment for the Circuit Courts and the District Courts of the City of,The Sheriff's Office provides a safe and secure environment for the Circuit Courts and the District Courts of the City of,The Sheriff's Office provides a safe and secure environment for the Circuit Courts and the District Courts of the City of,The Sheriff's Office provides a safe and secure environment for the Circuit Courts and the District Courts of the City of,The Sheriff's Office provides a safe and secure environment for the Circuit Courts and the District Courts of the City of,
"Portsmouth, ensuring that order and decorum is maintained during all court proceedings, and also provides timely service of all","Portsmouth, ensuring that order and decorum is maintained during all court proceedings, and also provides timely service of all","Portsmouth, ensuring that order and decorum is maintained during all court proceedings, and also provides timely service of all","Portsmouth, ensuring that order and decorum is maintained during all court proceedings, and also provides timely service of all","Portsmouth, ensuring that order and decorum is maintained during all court proceedings, and also provides timely service of all",
process received by the Portsmouth Sheriff's Office.,,,,,
"Other services provided are Ident-A-Kid, Kidwatch, TRIAD, Elder Watch, Project Lifesaver, Honor Guard, C.E.R.T., and a","Other services provided are Ident-A-Kid, Kidwatch, TRIAD, Elder Watch, Project Lifesaver, Honor Guard, C.E.R.T., and a","Other services provided are Ident-A-Kid, Kidwatch, TRIAD, Elder Watch, Project Lifesaver, Honor Guard, C.E.R.T., and a","Other services provided are Ident-A-Kid, Kidwatch, TRIAD, Elder Watch, Project Lifesaver, Honor Guard, C.E.R.T., and a","Other services provided are Ident-A-Kid, Kidwatch, TRIAD, Elder Watch, Project Lifesaver, Honor Guard, C.E.R.T., and a",
nationally recognized Scared Straight Program.,,,,,
,,FY 2012,FY 2013,FY 2013,FY 2014
Expenditure Categories,,Actual,Adopted,Amended,Adopted
Salaries,,"5,772,476","6,475,007","6,475,007","6,666,017"
Allowances,,"435,216","536,702","536,702","546,705"
Benefits,,"2,002,972","2,293,227","2,293,227","2,334,451"
Other Operating Expenses,,"2,212,934","2,323,331","2,323,331","2,398,427"
Internal Service Charges,,"1,213,109","1,068,556","1,068,556","1,047,441"
,Net Budget,"11,636,707","12,696,823","12,696,823","12,993,041"
,Total Budget,"11,636,707","12,696,823","12,696,823","12,993,041"
,,FY 2012,FY 2013,FY 2013,FY 2014
Funding Sources,,Actual,Adopted,Amended,Adopted
100 General Fund,,"11,636,707","12,696,823","12,696,823","12,993,041"
,Total Funding,"11,636,707","12,696,823","12,696,823","12,993,041"
Strategic Goals,,,,,
"* The City Jail will be operated in a safe, efficient and humane manner providing a safe custodial environment for those who are","* The City Jail will be operated in a safe, efficient and humane manner providing a safe custodial environment for those who are","* The City Jail will be operated in a safe, efficient and humane manner providing a safe custodial environment for those who are","* The City Jail will be operated in a safe, efficient and humane manner providing a safe custodial environment for those who are","* The City Jail will be operated in a safe, efficient and humane manner providing a safe custodial environment for those who are",
incarcerated.,,,,,
* The Sheriff and his deputies will continue to provide services to the City in an effort to advance the quality of life in the City of,* The Sheriff and his deputies will continue to provide services to the City in an effort to advance the quality of life in the City of,* The Sheriff and his deputies will continue to provide services to the City in an effort to advance the quality of life in the City of,* The Sheriff and his deputies will continue to provide services to the City in an effort to advance the quality of life in the City of,* The Sheriff and his deputies will continue to provide services to the City in an effort to advance the quality of life in the City of,
Portsmouth.,,,,,
* To work in conjunction with City Management to develop new programs and methodologies to improve the standard of living,* To work in conjunction with City Management to develop new programs and methodologies to improve the standard of living,* To work in conjunction with City Management to develop new programs and methodologies to improve the standard of living,* To work in conjunction with City Management to develop new programs and methodologies to improve the standard of living,* To work in conjunction with City Management to develop new programs and methodologies to improve the standard of living,
and reduce the tax burden on the citizens of Portsmouth.,,,,,
Outcomes and Accomplishments,,,,,
"* With limited resources and funding, and an aged Jail facility, which protects an average of over 400 inmates per day, the","* With limited resources and funding, and an aged Jail facility, which protects an average of over 400 inmates per day, the","* With limited resources and funding, and an aged Jail facility, which protects an average of over 400 inmates per day, the","* With limited resources and funding, and an aged Jail facility, which protects an average of over 400 inmates per day, the","* With limited resources and funding, and an aged Jail facility, which protects an average of over 400 inmates per day, the",
"Sheriff's office has achieved an overall compliance rating of 100% from the Department of Corrections. In addition, the","Sheriff's office has achieved an overall compliance rating of 100% from the Department of Corrections. In addition, the","Sheriff's office has achieved an overall compliance rating of 100% from the Department of Corrections. In addition, the","Sheriff's office has achieved an overall compliance rating of 100% from the Department of Corrections. In addition, the","Sheriff's office has achieved an overall compliance rating of 100% from the Department of Corrections. In addition, the",
Portsmouth Sheriff's Office received a 100% compliance from the National Commission on Correctional Health Care for medical,Portsmouth Sheriff's Office received a 100% compliance from the National Commission on Correctional Health Care for medical,Portsmouth Sheriff's Office received a 100% compliance from the National Commission on Correctional Health Care for medical,Portsmouth Sheriff's Office received a 100% compliance from the National Commission on Correctional Health Care for medical,Portsmouth Sheriff's Office received a 100% compliance from the National Commission on Correctional Health Care for medical,
services supplied to the inmates.,,,,,
"* The Sheriff's Office assists the City of Portsmouth by providing inmate work crews to help keep the City clean, which results in","* The Sheriff's Office assists the City of Portsmouth by providing inmate work crews to help keep the City clean, which results in","* The Sheriff's Office assists the City of Portsmouth by providing inmate work crews to help keep the City clean, which results in","* The Sheriff's Office assists the City of Portsmouth by providing inmate work crews to help keep the City clean, which results in","* The Sheriff's Office assists the City of Portsmouth by providing inmate work crews to help keep the City clean, which results in",
a substantial savings in tax dollars to residents and the City. The Sheriff's Office also provides inmates to work in various,a substantial savings in tax dollars to residents and the City. The Sheriff's Office also provides inmates to work in various,a substantial savings in tax dollars to residents and the City. The Sheriff's Office also provides inmates to work in various,a substantial savings in tax dollars to residents and the City. The Sheriff's Office also provides inmates to work in various,a substantial savings in tax dollars to residents and the City. The Sheriff's Office also provides inmates to work in various,
"departments throughout the City, which also results in significant savings to the City. The inmates are non-paid workers.","departments throughout the City, which also results in significant savings to the City. The inmates are non-paid workers.","departments throughout the City, which also results in significant savings to the City. The inmates are non-paid workers.","departments throughout the City, which also results in significant savings to the City. The inmates are non-paid workers.","departments throughout the City, which also results in significant savings to the City. The inmates are non-paid workers.",
* The Portsmouth Sheriff's Office also assists with Project Lifesaver. The average recovery time in finding these individuals is,* The Portsmouth Sheriff's Office also assists with Project Lifesaver. The average recovery time in finding these individuals is,* The Portsmouth Sheriff's Office also assists with Project Lifesaver. The average recovery time in finding these individuals is,* The Portsmouth Sheriff's Office also assists with Project Lifesaver. The average recovery time in finding these individuals is,* The Portsmouth Sheriff's Office also assists with Project Lifesaver. The average recovery time in finding these individuals is,
less than 20 minutes.,,,,,
Fiscal Year 2014,7 - 11,,,,Judicial
