,City of Portsmouth,
,Fiscal Year 2012 Adopted Budget,
Public Works/General Services,,
,Business Center Index,
Organizational Chart,2,
Business Center Summary,3,
Streets And Highways,4,
Storm Water Management,6,
Mosquito Control,9,
Engineering,10,
Traffic Engineering,12,
Parking Authority,14,
Property Management,15,
Utilities,16,
Rental Of Land,17,
Waste Management,18,
City Garage,20,
Cemetery Perpetual Care Fund,22,
Department of Public Utilities,23,
Harbor Center Pavilion,25,
Fiscal Year 2012,1,Public Works/General Services
,City of Portsmouth,
,Fiscal Year 2012 Adopted Budget,
Public Works/General Services,Public Works/General Services,
Business Center Organizational Chart,Business Center Organizational Chart,
Total Permanent Positions,,
Positions =,360,
,Streets And Highways,
,Positions =,15
,Storm Water Management Fund,
,Positions =,23
,Mosquito Control,
,Positions =,4
,Engineering,
,Positions =,16
,Traffic Engineering,
,Positions =,10
,Parking Authority Fund,
,Positions =,6
,Property Management,
,Positions =,41
,Waste Management Fund,
,Positions =,68
,City Garage Fund,
,Positions =,36
,Public Utilities Fund,
,Positions =,139
,Harbor Center Pavilion,
,Positions =,2
Fiscal Year 2012,2,Public Works/General Services
,City of Portsmouth,City of Portsmouth,,,,
- Provided and installed temporary traffic control measures for numerous special events and construction work zones.,- Provided and installed temporary traffic control measures for numerous special events and construction work zones.,- Provided and installed temporary traffic control measures for numerous special events and construction work zones.
"- Processed and issued 2,008 hauling permits to accommodate the safe operation of over-size and over-weight vehicles on","- Processed and issued 2,008 hauling permits to accommodate the safe operation of over-size and over-weight vehicles on","- Processed and issued 2,008 hauling permits to accommodate the safe operation of over-size and over-weight vehicles on"
the city’s roadways and streets.,,
"- Repainted over 65 miles of pavement markings (lane marks, stop bars, crosswalks, parking space markers, etc.).","- Repainted over 65 miles of pavement markings (lane marks, stop bars, crosswalks, parking space markers, etc.).",
Major Budget Variances,,
The Department of Traffic Engineering complied with its Level 1 budgetary target by funding of all line items at FY 2011 levels.,The Department of Traffic Engineering complied with its Level 1 budgetary target by funding of all line items at FY 2011 levels.,The Department of Traffic Engineering complied with its Level 1 budgetary target by funding of all line items at FY 2011 levels.
The Department of Traffic Engineering has no Level 2 Budget Issues and one Level 3 Budget Issue: funding of a,The Department of Traffic Engineering has no Level 2 Budget Issues and one Level 3 Budget Issue: funding of a,
Sign/Pavement Marking Asset Management System.,,
Fiscal Year 2012,13,Public Works/General Services
,City of Portsmouth,City of Portsmouth,,,,
,Fiscal Year 2012 Adopted Budget,Fiscal Year 2012 Adopted Budget,,,,
,Public Works/General Services,Public Works/General Services,Public Works/General Services,,,
,Parking Authority Fund,Parking Authority Fund,,,,
Business Unit Mission Statement,,,,,,
"The Parking Authority will provide safe, efficient and attractive parking at reasonable rates for long-term, short-term, and","The Parking Authority will provide safe, efficient and attractive parking at reasonable rates for long-term, short-term, and","The Parking Authority will provide safe, efficient and attractive parking at reasonable rates for long-term, short-term, and","The Parking Authority will provide safe, efficient and attractive parking at reasonable rates for long-term, short-term, and","The Parking Authority will provide safe, efficient and attractive parking at reasonable rates for long-term, short-term, and",,
special event parking in the Downtown Portsmouth Business District.,special event parking in the Downtown Portsmouth Business District.,,,,,
Description of Services Provided,,,,,,
"The Portsmouth Parking Authority is responsible for the operation and maintenance of six parking garages, eight surface lots,","The Portsmouth Parking Authority is responsible for the operation and maintenance of six parking garages, eight surface lots,","The Portsmouth Parking Authority is responsible for the operation and maintenance of six parking garages, eight surface lots,","The Portsmouth Parking Authority is responsible for the operation and maintenance of six parking garages, eight surface lots,","The Portsmouth Parking Authority is responsible for the operation and maintenance of six parking garages, eight surface lots,",,
and approximately 490 parking meters. The following services are provided:,and approximately 490 parking meters. The following services are provided:,,,,,
,• Daily garage ticket sales,,,,,
• Supplementary parking enforcement in the Downtown Portsmouth area.,• Supplementary parking enforcement in the Downtown Portsmouth area.,,,,,
"• Special event parking, including concert events held at the Harbor Center Pavilion.","• Special event parking, including concert events held at the Harbor Center Pavilion.","• Special event parking, including concert events held at the Harbor Center Pavilion.",,,,
,,FY 2010,FY 2011,FY 2011,FY 2012,FY 2013
,Expenditure Categories,Actual,Adopted,Amended,Adopted,Planned
,Salaries,"301,735","358,334",-,"344,260","344,260"
,Allowances,"2,160","2,158",-,"4,318","4,318"
,Benefits,"116,589","82,536",-,"95,602","95,602"
,Other Operating Expenses,"322,283","386,098",-,"354,442","397,112"
,Internal Service Charges,"60,789","51,370",-,"53,495","54,322"
,Net Budget,"803,556","880,496",-,"852,117","895,614"
,Debt Service,"281,672","882,547",-,"746,145","776,508"
,Capital Outlay,"499,102",-,-,-,-
,Total Budget,"1,584,330","1,763,043",-,"1,598,262","1,672,122"
Total Permanent Positions,Total Permanent Positions,6,6,6,6,6
,,FY 2010,FY 2011,FY 2011,FY 2012,FY 2013
,Funding Sources,Actual,Adopted,Amended,Adopted,Planned
750 Portsmouth Parking Authority,,"1,584,330","1,763,043",-,"1,598,262","1,672,122"
,Total Funding,"1,584,330","1,763,043",-,"1,598,262","1,672,122"
,Strategic Goals,,,,,
• Replacement of the County Street parking garage,• Replacement of the County Street parking garage,,,,,
• Upgrading of a surface parking lot located at the intersection of Queen and Washington Streets,• Upgrading of a surface parking lot located at the intersection of Queen and Washington Streets,• Upgrading of a surface parking lot located at the intersection of Queen and Washington Streets,• Upgrading of a surface parking lot located at the intersection of Queen and Washington Streets,,,
"• Upgrading of parking meters until all outdated, unreliable meters are replaced (no later that FY 2011)","• Upgrading of parking meters until all outdated, unreliable meters are replaced (no later that FY 2011)","• Upgrading of parking meters until all outdated, unreliable meters are replaced (no later that FY 2011)","• Upgrading of parking meters until all outdated, unreliable meters are replaced (no later that FY 2011)",,,
• Evaluate the feasibility of automating the fee collection process for all short-term garage parking,• Evaluate the feasibility of automating the fee collection process for all short-term garage parking,• Evaluate the feasibility of automating the fee collection process for all short-term garage parking,• Evaluate the feasibility of automating the fee collection process for all short-term garage parking,,,
"• Upgrading lighting in the County Street Garage during FY 2010 by installing brighter, more energy-efficient fixtures.","• Upgrading lighting in the County Street Garage during FY 2010 by installing brighter, more energy-efficient fixtures.","• Upgrading lighting in the County Street Garage during FY 2010 by installing brighter, more energy-efficient fixtures.","• Upgrading lighting in the County Street Garage during FY 2010 by installing brighter, more energy-efficient fixtures.","• Upgrading lighting in the County Street Garage during FY 2010 by installing brighter, more energy-efficient fixtures.",,
• Continue to monitor parking fee rates and optimize operations to generate rvenue to cover system expenses.,• Continue to monitor parking fee rates and optimize operations to generate rvenue to cover system expenses.,• Continue to monitor parking fee rates and optimize operations to generate rvenue to cover system expenses.,• Continue to monitor parking fee rates and optimize operations to generate rvenue to cover system expenses.,,,
Outcomes and Accomplishments,,,,,,
• Significantly reduced customer complaints by replacing meters on the Civic Center lot to include all meters on Crawford,• Significantly reduced customer complaints by replacing meters on the Civic Center lot to include all meters on Crawford,• Significantly reduced customer complaints by replacing meters on the Civic Center lot to include all meters on Crawford,• Significantly reduced customer complaints by replacing meters on the Civic Center lot to include all meters on Crawford,• Significantly reduced customer complaints by replacing meters on the Civic Center lot to include all meters on Crawford,,
Street and the downtown business district.,,,,,,
• Enhanced security and decreased utility expenses by upgrading lighting in the stairwells of two parking garages.,• Enhanced security and decreased utility expenses by upgrading lighting in the stairwells of two parking garages.,• Enhanced security and decreased utility expenses by upgrading lighting in the stairwells of two parking garages.,• Enhanced security and decreased utility expenses by upgrading lighting in the stairwells of two parking garages.,• Enhanced security and decreased utility expenses by upgrading lighting in the stairwells of two parking garages.,,
,Major Budget Variances,,,,,
Funding has been approved to purchase one truck which has been utilized for thirteen years and a mechanical sweeper,Funding has been approved to purchase one truck which has been utilized for thirteen years and a mechanical sweeper,Funding has been approved to purchase one truck which has been utilized for thirteen years and a mechanical sweeper,Funding has been approved to purchase one truck which has been utilized for thirteen years and a mechanical sweeper,Funding has been approved to purchase one truck which has been utilized for thirteen years and a mechanical sweeper,,
utilized for sixteen years. A Downtown Parking Study was completed in 2007 and several new initiatives were recommended.,utilized for sixteen years. A Downtown Parking Study was completed in 2007 and several new initiatives were recommended.,utilized for sixteen years. A Downtown Parking Study was completed in 2007 and several new initiatives were recommended.,utilized for sixteen years. A Downtown Parking Study was completed in 2007 and several new initiatives were recommended.,utilized for sixteen years. A Downtown Parking Study was completed in 2007 and several new initiatives were recommended.,,
The establishment of a small unit to provide parking enforcement has been implemented. The first step toward automation of,The establishment of a small unit to provide parking enforcement has been implemented. The first step toward automation of,The establishment of a small unit to provide parking enforcement has been implemented. The first step toward automation of,The establishment of a small unit to provide parking enforcement has been implemented. The first step toward automation of,The establishment of a small unit to provide parking enforcement has been implemented. The first step toward automation of,,
the fees for short term garage parking will be implemented with the installation of automated pay stations in one garage.,the fees for short term garage parking will be implemented with the installation of automated pay stations in one garage.,the fees for short term garage parking will be implemented with the installation of automated pay stations in one garage.,the fees for short term garage parking will be implemented with the installation of automated pay stations in one garage.,the fees for short term garage parking will be implemented with the installation of automated pay stations in one garage.,,
,Fiscal Year 2012,14,,,Public Works/General Services,Public Works/General Services
,City of Portsmouth,City of Portsmouth,,,,
,Fiscal Year 2012 Adopted Budget,Fiscal Year 2012 Adopted Budget,,,,
,Public Works/General Services,Public Works/General Services,Public Works/General Services,,,
,Property Management,Property Management,,,,
Business Unit Mission Statement,,,,,,
"To provide the best municipal facilities for citizens to utilize at a cost that is competitive with the ""best practice"" private sector","To provide the best municipal facilities for citizens to utilize at a cost that is competitive with the ""best practice"" private sector","To provide the best municipal facilities for citizens to utilize at a cost that is competitive with the ""best practice"" private sector","To provide the best municipal facilities for citizens to utilize at a cost that is competitive with the ""best practice"" private sector","To provide the best municipal facilities for citizens to utilize at a cost that is competitive with the ""best practice"" private sector",,
,properties management firms.,,,,,
Description of Services Provided,,,,,,
"To provide building maintenance services and replacement to include, electrical, HVAC, plumbing, carpentry, painting and","To provide building maintenance services and replacement to include, electrical, HVAC, plumbing, carpentry, painting and","To provide building maintenance services and replacement to include, electrical, HVAC, plumbing, carpentry, painting and","To provide building maintenance services and replacement to include, electrical, HVAC, plumbing, carpentry, painting and","To provide building maintenance services and replacement to include, electrical, HVAC, plumbing, carpentry, painting and",,
janitorial services. The division also operates a storeroom that provides janitorial supplies and other items used by City,janitorial services. The division also operates a storeroom that provides janitorial supplies and other items used by City,janitorial services. The division also operates a storeroom that provides janitorial supplies and other items used by City,janitorial services. The division also operates a storeroom that provides janitorial supplies and other items used by City,janitorial services. The division also operates a storeroom that provides janitorial supplies and other items used by City,,
"departments. The division primarily serves internal customers; however, external customers also benefit from these services.","departments. The division primarily serves internal customers; however, external customers also benefit from these services.","departments. The division primarily serves internal customers; however, external customers also benefit from these services.","departments. The division primarily serves internal customers; however, external customers also benefit from these services.","departments. The division primarily serves internal customers; however, external customers also benefit from these services.",,
Logistical support is also provided for special events.,Logistical support is also provided for special events.,,,,,
,,FY 2010,FY 2011,FY 2011,FY 2012,FY 2013
,Expenditure Categories,Actual,Adopted,Amended,Adopted,Planned
,Salaries,"1,362,714","1,435,140",-,"1,341,290","1,341,290"
,Allowances,"11,623","12,948",-,"12,948","12,948"
,Benefits,"494,507","552,430",-,"591,545","591,545"
,Other Operating Expenses,"1,035,972","1,023,100",-,"1,267,220","1,279,232"
,Internal Service Charges,"326,568","332,055",-,"335,670","345,000"
,Net Budget,"3,231,384","3,355,673",-,"3,548,673","3,570,015"
,Total Budget,"3,231,384","3,355,673",-,"3,548,673","3,570,015"
Total Permanent Positions,Total Permanent Positions,41,41,41,41,41
,,FY 2010,FY 2011,FY 2011,FY 2012,FY 2013
,Funding Sources,Actual,Adopted,Amended,Adopted,Planned
,100 General Fund,"3,231,384","3,355,673",-,"3,548,673","3,570,015"
,Total Funding,"3,231,384","3,355,673",-,"3,548,673","3,570,015"
,Strategic Goals,,,,,
•Continue work on Life Cycle Costing,,,,,,
•Develop an improved training plan that addresses new opportunities to improve efficiencies,•Develop an improved training plan that addresses new opportunities to improve efficiencies,•Develop an improved training plan that addresses new opportunities to improve efficiencies,,,,
•Bring new work management system on line and use data to improve efficiency,•Bring new work management system on line and use data to improve efficiency,•Bring new work management system on line and use data to improve efficiency,,,,
"•Implement ""Green"" initiatives whenever fiscally prudent","•Implement ""Green"" initiatives whenever fiscally prudent",,,,,
Outcomes and Accomplishments,,,,,,
• Continuosly improving efficiencies in custodial service,• Continuosly improving efficiencies in custodial service,,,,,
• Implemented a new work management/asset management software system,• Implemented a new work management/asset management software system,• Implemented a new work management/asset management software system,,,,
• Reorganized the administrative arm of the department to streamline payroll and accounts payable funcions,• Reorganized the administrative arm of the department to streamline payroll and accounts payable funcions,• Reorganized the administrative arm of the department to streamline payroll and accounts payable funcions,• Reorganized the administrative arm of the department to streamline payroll and accounts payable funcions,,,
,Major Budget Variances,,,,,
The adopted budget reflects a 3% increase in order to provide new personnel and contract services for the the new Children's,The adopted budget reflects a 3% increase in order to provide new personnel and contract services for the the new Children's,The adopted budget reflects a 3% increase in order to provide new personnel and contract services for the the new Children's,The adopted budget reflects a 3% increase in order to provide new personnel and contract services for the the new Children's,The adopted budget reflects a 3% increase in order to provide new personnel and contract services for the the new Children's,,
,Museum facility.,,,,,
,Fiscal Year 2012,15,,,Public Works/General Services,Public Works/General Services
,City of Portsmouth,City of Portsmouth,City of Portsmouth,,,
,Fiscal Year 2012 Adopted Budget,Fiscal Year 2012 Adopted Budget,Fiscal Year 2012 Adopted Budget,,,
,Public Works/General Services,Public Works/General Services,Public Works/General Services,,,
,,Utilities,,,,
Business Unit Mission Statement,,,,,,
To provide our customers with facilities that are energy efficient and environmentally friendly through a proactive effort by,To provide our customers with facilities that are energy efficient and environmentally friendly through a proactive effort by,To provide our customers with facilities that are energy efficient and environmentally friendly through a proactive effort by,To provide our customers with facilities that are energy efficient and environmentally friendly through a proactive effort by,To provide our customers with facilities that are energy efficient and environmentally friendly through a proactive effort by,To provide our customers with facilities that are energy efficient and environmentally friendly through a proactive effort by,
utilizing energy saving materials and technology whenever possible.,utilizing energy saving materials and technology whenever possible.,utilizing energy saving materials and technology whenever possible.,,,,
Description of Services Provided,,,,,,
"The Utilities Division provides funding to cover the cost of electricity, natural gas, fuel oil, water service, sewage treatment and","The Utilities Division provides funding to cover the cost of electricity, natural gas, fuel oil, water service, sewage treatment and","The Utilities Division provides funding to cover the cost of electricity, natural gas, fuel oil, water service, sewage treatment and","The Utilities Division provides funding to cover the cost of electricity, natural gas, fuel oil, water service, sewage treatment and","The Utilities Division provides funding to cover the cost of electricity, natural gas, fuel oil, water service, sewage treatment and","The Utilities Division provides funding to cover the cost of electricity, natural gas, fuel oil, water service, sewage treatment and",
stormwater management for the City's municipal buildings and exterior facilities.,stormwater management for the City's municipal buildings and exterior facilities.,stormwater management for the City's municipal buildings and exterior facilities.,,,,
,,FY 2010,FY 2011,FY 2011,FY 2012,FY 2013
Expenditure Categories,,Actual,Adopted,Amended,Adopted,Planned
Other Operating Expenses,,"2,030,961","1,761,000",-,"1,977,000","1,977,000"
,Net Budget,"2,030,961","1,761,000",-,"1,977,000","1,977,000"
,Total Budget,"2,030,961","1,761,000",-,"1,977,000","1,977,000"
,,FY 2010,FY 2011,FY 2011,FY 2012,FY 2013
,Funding Sources,Actual,Adopted,Amended,Adopted,Planned
,100 General Fund,"2,030,961","1,761,000",-,"1,977,000","1,977,000"
,Total Funding,"2,030,961","1,761,000",-,"1,977,000","1,977,000"
,Strategic Goals,,,,,
• Finalize the Energy Management Plan,,,,,,
• Continue working with VML and VEPGA to craft legislation regarding deregulation that is beneficial to the City.,• Continue working with VML and VEPGA to craft legislation regarding deregulation that is beneficial to the City.,• Continue working with VML and VEPGA to craft legislation regarding deregulation that is beneficial to the City.,• Continue working with VML and VEPGA to craft legislation regarding deregulation that is beneficial to the City.,,,
• Continue a program to upgrade lighting systems to energy efficient lamps and ballast.,• Continue a program to upgrade lighting systems to energy efficient lamps and ballast.,• Continue a program to upgrade lighting systems to energy efficient lamps and ballast.,• Continue a program to upgrade lighting systems to energy efficient lamps and ballast.,,,
Outcomes and Accomplishments,,,,,,
• Maintained a constant cost for utilities while increasing the square footage of buildings maintained.,• Maintained a constant cost for utilities while increasing the square footage of buildings maintained.,• Maintained a constant cost for utilities while increasing the square footage of buildings maintained.,• Maintained a constant cost for utilities while increasing the square footage of buildings maintained.,,,
• Improved our ability to track utility cost and quickly respond to changes in consumption.,• Improved our ability to track utility cost and quickly respond to changes in consumption.,• Improved our ability to track utility cost and quickly respond to changes in consumption.,• Improved our ability to track utility cost and quickly respond to changes in consumption.,,,
• Negotiated long term pricing agreements to purchase natural gas from Columbia Gas through 2009.,• Negotiated long term pricing agreements to purchase natural gas from Columbia Gas through 2009.,• Negotiated long term pricing agreements to purchase natural gas from Columbia Gas through 2009.,• Negotiated long term pricing agreements to purchase natural gas from Columbia Gas through 2009.,,,
,Fiscal Year 2012,16,,,Public Works/General Services,Public Works/General Services
,City of Portsmouth,City of Portsmouth,City of Portsmouth,,,
,Fiscal Year 2012 Adopted Budget,Fiscal Year 2012 Adopted Budget,Fiscal Year 2012 Adopted Budget,,,
,Public Works/General Services,Public Works/General Services,Public Works/General Services,,,
,Rental Of Land,Rental Of Land,Rental Of Land,,,
Business Unit Mission Statement,,,,,,
To negotiate and manage leases that provide quality office space at the most reasonable cost. To ensure that property owners,To negotiate and manage leases that provide quality office space at the most reasonable cost. To ensure that property owners,To negotiate and manage leases that provide quality office space at the most reasonable cost. To ensure that property owners,To negotiate and manage leases that provide quality office space at the most reasonable cost. To ensure that property owners,To negotiate and manage leases that provide quality office space at the most reasonable cost. To ensure that property owners,To negotiate and manage leases that provide quality office space at the most reasonable cost. To ensure that property owners,
adhere to the contents of the lease and provide services that are comparable to customers occupying city-owned space.,adhere to the contents of the lease and provide services that are comparable to customers occupying city-owned space.,adhere to the contents of the lease and provide services that are comparable to customers occupying city-owned space.,adhere to the contents of the lease and provide services that are comparable to customers occupying city-owned space.,adhere to the contents of the lease and provide services that are comparable to customers occupying city-owned space.,adhere to the contents of the lease and provide services that are comparable to customers occupying city-owned space.,
Description of Services Provided,,,,,,
Management of leases to provide quality and efficient office space for city services.,Management of leases to provide quality and efficient office space for city services.,Management of leases to provide quality and efficient office space for city services.,,,,
,,FY 2010,FY 2011,FY 2011,FY 2012,FY 2013
Expenditure Categories,,Actual,Adopted,Amended,Adopted,Planned
Other Operating Expenses,,"734,736","694,364",-,"921,604","940,998"
,Net Budget,"734,736","694,364",-,"921,604","940,998"
,Total Budget,"734,736","694,364",-,"921,604","940,998"
,,FY 2010,FY 2011,FY 2011,FY 2012,FY 2013
,Funding Sources,Actual,Adopted,Amended,Adopted,Planned
,100 General Fund,"734,736","694,364",-,"921,604","940,998"
,Total Funding,"734,736","694,364",-,"921,604","940,998"
,Strategic Goals,,,,,
"• Renegotiate all leases with emphasis on providing clean, comfortable office space for employees and citizens.","• Renegotiate all leases with emphasis on providing clean, comfortable office space for employees and citizens.","• Renegotiate all leases with emphasis on providing clean, comfortable office space for employees and citizens.","• Renegotiate all leases with emphasis on providing clean, comfortable office space for employees and citizens.",,,
• Insure owners are accountable for upholding the contents of the lease.,• Insure owners are accountable for upholding the contents of the lease.,,,,,
• Renew all leases at least six months prior to the expiration date.,• Renew all leases at least six months prior to the expiration date.,,,,,
• Insure payment of no higher than market rate for office space.,• Insure payment of no higher than market rate for office space.,,,,,
• Minimize leased space by maximizing the use of City owned facilities,• Minimize leased space by maximizing the use of City owned facilities,,,,,
Outcomes and Accomplishments,,,,,,
• Negotiated a lease to move the Police Training Unit to a new facility,• Negotiated a lease to move the Police Training Unit to a new facility,,,,,
• Successfully re-negotiated two leases due for renewal,• Successfully re-negotiated two leases due for renewal,,,,,
,Fiscal Year 2012,17,,,Public Works/General Services,Public Works/General Services
City of Portsmouth,City of Portsmouth,City of Portsmouth,,,
Fiscal Year 2012 Adopted Budget,Fiscal Year 2012 Adopted Budget,Fiscal Year 2012 Adopted Budget,,,
Public Works/General Services,Public Works/General Services,Public Works/General Services,,,
Waste Management Fund,Waste Management Fund,Waste Management Fund,,,
Business Unit Mission Statement,,,,,
To provide efficient and environmentally safe waste removal and disposal in the mopst economical process available.,To provide efficient and environmentally safe waste removal and disposal in the mopst economical process available.,To provide efficient and environmentally safe waste removal and disposal in the mopst economical process available.,To provide efficient and environmentally safe waste removal and disposal in the mopst economical process available.,To provide efficient and environmentally safe waste removal and disposal in the mopst economical process available.,
Providing street sweeping services to Portsmouth citizens. To enhance neighborhood quality and safety by ensuring,Providing street sweeping services to Portsmouth citizens. To enhance neighborhood quality and safety by ensuring,Providing street sweeping services to Portsmouth citizens. To enhance neighborhood quality and safety by ensuring,Providing street sweeping services to Portsmouth citizens. To enhance neighborhood quality and safety by ensuring,Providing street sweeping services to Portsmouth citizens. To enhance neighborhood quality and safety by ensuring,
compliance of City Codes and Ordinances.,,,,,
Description of Services Provided,,,,,
"To collect and dispose of household waste and bulk material for approximately 33,000 customers and provide city street","To collect and dispose of household waste and bulk material for approximately 33,000 customers and provide city street","To collect and dispose of household waste and bulk material for approximately 33,000 customers and provide city street","To collect and dispose of household waste and bulk material for approximately 33,000 customers and provide city street","To collect and dispose of household waste and bulk material for approximately 33,000 customers and provide city street",
"sweeping services on main through fares, primary arteries and in the neighborhood areas that have curbs and gutters.","sweeping services on main through fares, primary arteries and in the neighborhood areas that have curbs and gutters.","sweeping services on main through fares, primary arteries and in the neighborhood areas that have curbs and gutters.","sweeping services on main through fares, primary arteries and in the neighborhood areas that have curbs and gutters.","sweeping services on main through fares, primary arteries and in the neighborhood areas that have curbs and gutters.",
Sanitation: This work group provides once weekly collection to approximately 80% of the City's residential households based,Sanitation: This work group provides once weekly collection to approximately 80% of the City's residential households based,Sanitation: This work group provides once weekly collection to approximately 80% of the City's residential households based,Sanitation: This work group provides once weekly collection to approximately 80% of the City's residential households based,Sanitation: This work group provides once weekly collection to approximately 80% of the City's residential households based,
on an automated waste colleciton program. The remaining 20% are serviced through a semi-automated system. Yard waste,on an automated waste colleciton program. The remaining 20% are serviced through a semi-automated system. Yard waste,on an automated waste colleciton program. The remaining 20% are serviced through a semi-automated system. Yard waste,on an automated waste colleciton program. The remaining 20% are serviced through a semi-automated system. Yard waste,on an automated waste colleciton program. The remaining 20% are serviced through a semi-automated system. Yard waste,
is collected once weekly and disposed in the City owned and operated landfill. This unit also provides commercial waste,is collected once weekly and disposed in the City owned and operated landfill. This unit also provides commercial waste,is collected once weekly and disposed in the City owned and operated landfill. This unit also provides commercial waste,is collected once weekly and disposed in the City owned and operated landfill. This unit also provides commercial waste,is collected once weekly and disposed in the City owned and operated landfill. This unit also provides commercial waste,
"collection in the Downtown Commercial District six days per week. An average of 56,000 tons of solid waste is collected and","collection in the Downtown Commercial District six days per week. An average of 56,000 tons of solid waste is collected and","collection in the Downtown Commercial District six days per week. An average of 56,000 tons of solid waste is collected and","collection in the Downtown Commercial District six days per week. An average of 56,000 tons of solid waste is collected and","collection in the Downtown Commercial District six days per week. An average of 56,000 tons of solid waste is collected and",
disposed of per year at the Southeastern Public Service Authority (SPSA) . This work group also provides collection service to,disposed of per year at the Southeastern Public Service Authority (SPSA) . This work group also provides collection service to,disposed of per year at the Southeastern Public Service Authority (SPSA) . This work group also provides collection service to,disposed of per year at the Southeastern Public Service Authority (SPSA) . This work group also provides collection service to,disposed of per year at the Southeastern Public Service Authority (SPSA) . This work group also provides collection service to,
senior and disabled citizens as mandated by the Americans with Disabilities Act and special pickups are provided for,senior and disabled citizens as mandated by the Americans with Disabilities Act and special pickups are provided for,senior and disabled citizens as mandated by the Americans with Disabilities Act and special pickups are provided for,senior and disabled citizens as mandated by the Americans with Disabilities Act and special pickups are provided for,senior and disabled citizens as mandated by the Americans with Disabilities Act and special pickups are provided for,
move-ins and move-outs.,,,,,
"Bulk Refuse: Provide once weekly collection for 65,800 cubic yards of bulk material which is collected and disposed at the City","Bulk Refuse: Provide once weekly collection for 65,800 cubic yards of bulk material which is collected and disposed at the City","Bulk Refuse: Provide once weekly collection for 65,800 cubic yards of bulk material which is collected and disposed at the City","Bulk Refuse: Provide once weekly collection for 65,800 cubic yards of bulk material which is collected and disposed at the City","Bulk Refuse: Provide once weekly collection for 65,800 cubic yards of bulk material which is collected and disposed at the City",
"owned Craney Island Landfill. In addition, for special clean-up projects, roll-off boxes are provided to City departments and","owned Craney Island Landfill. In addition, for special clean-up projects, roll-off boxes are provided to City departments and","owned Craney Island Landfill. In addition, for special clean-up projects, roll-off boxes are provided to City departments and","owned Craney Island Landfill. In addition, for special clean-up projects, roll-off boxes are provided to City departments and","owned Craney Island Landfill. In addition, for special clean-up projects, roll-off boxes are provided to City departments and",
"civic groups for special and neighborhood clean-ups. In accordance with Federal mandates, prior to disposal, In addition to","civic groups for special and neighborhood clean-ups. In accordance with Federal mandates, prior to disposal, In addition to","civic groups for special and neighborhood clean-ups. In accordance with Federal mandates, prior to disposal, In addition to","civic groups for special and neighborhood clean-ups. In accordance with Federal mandates, prior to disposal, In addition to","civic groups for special and neighborhood clean-ups. In accordance with Federal mandates, prior to disposal, In addition to",
"these services, to coordinate drop off recycling services, this unit collaborates with Tidewater Figer and containers are pulled","these services, to coordinate drop off recycling services, this unit collaborates with Tidewater Figer and containers are pulled","these services, to coordinate drop off recycling services, this unit collaborates with Tidewater Figer and containers are pulled","these services, to coordinate drop off recycling services, this unit collaborates with Tidewater Figer and containers are pulled","these services, to coordinate drop off recycling services, this unit collaborates with Tidewater Figer and containers are pulled",
"and dumped approximately 460 times. In FY2010, the citizens of Portsmouth recycled 520 tons of materials.","and dumped approximately 460 times. In FY2010, the citizens of Portsmouth recycled 520 tons of materials.","and dumped approximately 460 times. In FY2010, the citizens of Portsmouth recycled 520 tons of materials.",,,
Street Sweeping: Provide residential sweeping for neighborhoods with curbs and gutters once per quarter. Frequent,Street Sweeping: Provide residential sweeping for neighborhoods with curbs and gutters once per quarter. Frequent,Street Sweeping: Provide residential sweeping for neighborhoods with curbs and gutters once per quarter. Frequent,Street Sweeping: Provide residential sweeping for neighborhoods with curbs and gutters once per quarter. Frequent,Street Sweeping: Provide residential sweeping for neighborhoods with curbs and gutters once per quarter. Frequent,
"maintenance of thoroughfares and City gateways is performed. An average of 10,000 miles is swept each year. The downtown","maintenance of thoroughfares and City gateways is performed. An average of 10,000 miles is swept each year. The downtown","maintenance of thoroughfares and City gateways is performed. An average of 10,000 miles is swept each year. The downtown","maintenance of thoroughfares and City gateways is performed. An average of 10,000 miles is swept each year. The downtown","maintenance of thoroughfares and City gateways is performed. An average of 10,000 miles is swept each year. The downtown",
area is cleaned by litter-vacuums daily.,,,,,
"Landfill: Operation of the landfill for road improvement, construction debris disposal, yard waste, tree limbs, and other bulk","Landfill: Operation of the landfill for road improvement, construction debris disposal, yard waste, tree limbs, and other bulk","Landfill: Operation of the landfill for road improvement, construction debris disposal, yard waste, tree limbs, and other bulk","Landfill: Operation of the landfill for road improvement, construction debris disposal, yard waste, tree limbs, and other bulk","Landfill: Operation of the landfill for road improvement, construction debris disposal, yard waste, tree limbs, and other bulk",
refuse. The landfill is only authorized for City collection crews and City approved construction project usage. An average of,refuse. The landfill is only authorized for City collection crews and City approved construction project usage. An average of,refuse. The landfill is only authorized for City collection crews and City approved construction project usage. An average of,refuse. The landfill is only authorized for City collection crews and City approved construction project usage. An average of,refuse. The landfill is only authorized for City collection crews and City approved construction project usage. An average of,
"76,000 cubic yards of debris was deposited at the landfill.",,,,,
Additional Services: Provision for hurricane and storm debris collection and disposal services and special city project services,Additional Services: Provision for hurricane and storm debris collection and disposal services and special city project services,Additional Services: Provision for hurricane and storm debris collection and disposal services and special city project services,Additional Services: Provision for hurricane and storm debris collection and disposal services and special city project services,Additional Services: Provision for hurricane and storm debris collection and disposal services and special city project services,
